particle_id,radius_km,mass_kg,mass_earth,mass_solar
225,25.732192025581167,7.1370536309076856e+16,1.1947457950680908e-08,3.588406587951092e-14
226,25.707114663830197,7.116207667799713e+16,1.191256172030996e-08,3.5779255413992084e-14
227,25.674923045711445,7.0895074143604e+16,1.1867865383174808e-08,3.5645010429581887e-14
228,25.549672421357865,6.986257972574326e+16,1.1695025381128544e-08,3.5125887278393936e-14
229,25.527607208512627,6.968173179736347e+16,1.1664751361462665e-08,3.503495957472572e-14
230,25.508399179063897,6.9524555855203896e+16,1.1638440042297597e-08,3.4955933800858707e-14
231,25.408467961098836,6.871064852614945e+16,1.1502191611327177e-08,3.454671305339051e-14
232,25.388730989434617,6.855065222504287e+16,1.147540816288205e-08,3.446626924413394e-14
233,25.341698879192972,6.817039143426945e+16,1.1411752345747881e-08,3.42750796584425e-14
234,25.341241716263884,6.816670212988273e+16,1.1411134754633857e-08,3.427322472994526e-14
235,25.330006947059072,6.8076079377585496e+16,1.139596446758771e-08,3.422766093034687e-14
236,25.304019011014073,6.7866761356618664e+16,1.136092454238677e-08,3.412241887889843e-14
237,25.268219615331816,6.757912088128795e+16,1.131277340521379e-08,3.397779743845301e-14
238,25.136962745148455,6.653145384559923e+16,1.1137393500528759e-08,3.3451045716066626e-14
239,25.116337531373325,6.636781834386487e+16,1.1110000848360034e-08,3.336877216975287e-14
240,25.07156461366633,6.601352461120141e+16,1.1050691927731282e-08,3.319063844257256e-14
241,25.040293331753226,6.5766820365459544e+16,1.1009393532697637e-08,3.3066599141976325e-14
242,25.019016380017387,6.559931488511846e+16,1.098135304447408e-08,3.29823798267997e-14
243,25.0185230721957,6.559543463460289e+16,1.098070348889736e-08,3.298042889337072e-14
244,25.00963549874988,6.5525553151187544e+16,1.0969005299030601e-08,3.2945293501592596e-14
245,25.006791456583148,6.550320141661653e+16,1.0965263609214015e-08,3.2934055375086246e-14
246,24.977711253552062,6.527494756878102e+16,1.0927053818589968e-08,3.2819292665758814e-14
247,24.95574629311708,6.5102894032211416e+16,1.0898251983831023e-08,3.273278665416981e-14
248,24.952428152098808,6.507692904689066e+16,1.0893905434311393e-08,3.271973183782689e-14
