particle_id,radius_km,mass_kg,mass_earth,mass_solar
267,16.188307631131096,1.7770226188838528e+16,2.9747433765358385e-09,8.934610838464357e-15
268,16.185904603847636,1.7762313811431744e+16,2.9734188412129136e-09,8.930632610377363e-15
269,16.167793336192805,1.7702754918046314e+16,2.96344865728113e-09,8.900687266479454e-15
270,16.16066960047005,1.7679365048894876e+16,2.9595331832969e-09,8.888927181030347e-15
271,16.137297356507894,1.7602769994106764e+16,2.9467111387441162e-09,8.850416303374075e-15
272,16.130112670304538,1.75792690180444e+16,2.9427770654160256e-09,8.838600354988838e-15
273,16.102043220027873,1.7487654858986846e+16,2.9274408164590746e-09,8.792538090514876e-15
274,16.09323196162738,1.7458962113626478e+16,2.922637638755631e-09,8.778111796163988e-15
275,16.041824762467666,1.7292186584374908e+16,2.8947193446530507e-09,8.69425948976073e-15
276,16.02218803145793,1.7228762403890934e+16,2.884102110026886e-09,8.662370735821922e-15
277,15.958821184953486,1.7025153453644604e+16,2.8500178856781202e-09,8.55999912195795e-15
278,15.956779946589533,1.7018621401350492e+16,2.8489244173626016e-09,8.55671490122805e-15
279,15.953225904259803,1.7007252297377626e+16,2.847021224551152e-09,8.550998681383678e-15
280,15.95311429095962,1.7006895337170308e+16,2.8469614692615386e-09,8.55081920699189e-15
281,15.943459547659916,1.6976036561658548e+16,2.841795697195043e-09,8.535303864237148e-15
282,15.940873851576281,1.6967778425585456e+16,2.8404132817252054e-09,8.531151793729992e-15
283,15.876294420782363,1.6762393894151802e+16,2.8060318243350384e-09,8.427887443512964e-15
284,15.873477317178773,1.6753472475749946e+16,2.8045383751229573e-09,8.423401884314074e-15
285,15.866377038121954,1.6731000815667514e+16,2.80077660972506e-09,8.41210346100774e-15
286,15.859811945507126,1.6710240853880776e+16,2.797301383345498e-09,8.401665654667244e-15
287,15.828574797373774,1.6611698790881862e+16,2.7808054003399293e-09,8.352120141022194e-15
288,15.820872701749744,1.6587461110541018e+16,2.7767480024041725e-09,8.33993378845857e-15
289,15.797441027792706,1.6513869098545442e+16,2.764428668484423e-09,8.302932796967924e-15
